timestamp,proceso,mensaje,log_category,run_name
2026-09-11 13:43:48.770,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 936 to version 937.,INFO,11
2026-09-11 13:43:48.790,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 937 to version 938.,INFO,11
2026-09-11 13:43:48.820,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 938 to version 939.,INFO,11
2026-09-11 13:43:48.850,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 939 to version 940.,INFO,11
2026-09-11 13:43:48.870,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 940 to version 941.,INFO,11
2026-09-11 13:43:48.900,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 941 to version 942.,INFO,11
2026-09-11 13:43:48.930,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 942 to version 943.,INFO,11
2026-09-11 13:43:49.040,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 943 to version 944.,INFO,11
2026-09-11 13:43:49.070,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 944 to version 945.,INFO,11
2026-09-11 13:43:49.110,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 945 to version 946.,INFO,11
2026-09-11 13:43:49.150,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 946 to version 947.,INFO,11
2026-09-11 13:43:49.190,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 947 to version 948.,INFO,11
2026-09-11 13:43:49.220,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 948 to version 949.,INFO,11
2026-09-11 13:43:49.260,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 949 to version 950.,INFO,11
2026-09-11 13:43:49.290,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 950 to version 951.,INFO,11
2026-09-11 13:43:49.350,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 951 to version 952.,INFO,11
2026-09-11 13:43:49.370,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 952 to version 953.,INFO,11
2026-09-11 13:43:49.410,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 953 to version 954.,INFO,11
2026-09-11 13:43:49.420,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 954 to version 955.,INFO,11
2026-09-11 13:43:49.440,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 955 to version 956.,INFO,11
2026-09-11 13:43:49.470,spid23s,Database 'model_replicatedmaster' running the upgrade step from version 956 to version 957.,INFO,11
2026-09-11 13:43:49.620,spid23s,"[32761]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,11
2026-09-11 13:43:49.630,spid23s,Starting up database 'model_msdb'.,STARTUP,11
2026-09-11 13:43:49.820,spid23s,Converting database 'model_msdb' from version 927 to the current version 957.,INFO,11
2026-09-11 13:43:49.830,spid23s,Database 'model_msdb' running the upgrade step from version 927 to version 928.,INFO,11
2026-09-11 13:43:49.870,spid23s,Database 'model_msdb' running the upgrade step from version 928 to version 929.,INFO,11
2026-09-11 13:43:49.960,spid23s,Database 'model_msdb' running the upgrade step from version 929 to version 930.,INFO,11
2026-09-11 13:43:50.010,spid23s,Database 'model_msdb' running the upgrade step from version 930 to version 931.,INFO,11
2026-09-11 13:43:50.090,spid23s,Database 'model_msdb' running the upgrade step from version 931 to version 932.,INFO,11
2026-09-11 13:43:50.110,spid23s,Database 'model_msdb' running the upgrade step from version 932 to version 933.,INFO,11
2026-09-11 13:43:50.130,spid23s,Database 'model_msdb' running the upgrade step from version 933 to version 934.,INFO,11
2026-09-11 13:43:50.160,spid23s,Database 'model_msdb' running the upgrade step from version 934 to version 935.,INFO,11
2026-09-11 13:43:50.190,spid23s,Database 'model_msdb' running the upgrade step from version 935 to version 936.,INFO,11
2026-09-11 13:43:50.220,spid23s,Database 'model_msdb' running the upgrade step from version 936 to version 937.,INFO,11
2026-09-11 13:43:50.260,spid23s,Database 'model_msdb' running the upgrade step from version 937 to version 938.,INFO,11
2026-09-11 13:43:50.300,spid23s,Database 'model_msdb' running the upgrade step from version 938 to version 939.,INFO,11
2026-09-11 13:43:50.330,spid23s,Database 'model_msdb' running the upgrade step from version 939 to version 940.,INFO,11
2026-09-11 13:43:50.380,spid23s,Database 'model_msdb' running the upgrade step from version 940 to version 941.,INFO,11
2026-09-11 13:43:50.410,spid23s,Database 'model_msdb' running the upgrade step from version 941 to version 942.,INFO,11
2026-09-11 13:43:50.460,spid23s,Database 'model_msdb' running the upgrade step from version 942 to version 943.,INFO,11
2026-09-11 13:43:50.530,spid23s,Database 'model_msdb' running the upgrade step from version 943 to version 944.,INFO,11
2026-09-11 13:43:50.550,spid23s,Database 'model_msdb' running the upgrade step from version 944 to version 945.,INFO,11
2026-09-11 13:43:50.580,spid23s,Database 'model_msdb' running the upgrade step from version 945 to version 946.,INFO,11
2026-09-11 13:43:50.600,spid23s,Database 'model_msdb' running the upgrade step from version 946 to version 947.,INFO,11
2026-09-11 13:43:50.620,spid23s,Database 'model_msdb' running the upgrade step from version 947 to version 948.,INFO,11
2026-09-11 13:43:50.640,spid23s,Database 'model_msdb' running the upgrade step from version 948 to version 949.,INFO,11
2026-09-11 13:43:50.650,spid23s,Database 'model_msdb' running the upgrade step from version 949 to version 950.,INFO,11
2026-09-11 13:43:50.670,spid23s,Database 'model_msdb' running the upgrade step from version 950 to version 951.,INFO,11
2026-09-11 13:43:50.700,spid23s,Database 'model_msdb' running the upgrade step from version 951 to version 952.,INFO,11
2026-09-11 13:43:50.740,spid23s,Database 'model_msdb' running the upgrade step from version 952 to version 953.,INFO,11
2026-09-11 13:43:50.780,spid23s,Database 'model_msdb' running the upgrade step from version 953 to version 954.,INFO,11
2026-09-11 13:43:50.810,spid23s,Database 'model_msdb' running the upgrade step from version 954 to version 955.,INFO,11
2026-09-11 13:43:50.840,spid23s,Database 'model_msdb' running the upgrade step from version 955 to version 956.,INFO,11
2026-09-11 13:43:50.930,spid23s,Database 'model_msdb' running the upgrade step from version 956 to version 957.,INFO,11
2026-09-11 13:43:51.020,spid23s,Resource governor reconfiguration succeeded.,CONFIGURATION,11
2026-09-11 13:43:51.030,spid38s,Attribute synchronization initialized,INFO,11
2026-09-11 13:43:51.030,spid23s,SQL Server Audit is starting the audits. This is an informational message. No user action is required.,STARTUP,11
2026-09-11 13:43:51.030,spid38s,Attribute synchronization manager initialized,INFO,11
2026-09-11 13:43:51.030,spid23s,SQL Server Audit has started the audits. This is an informational message. No user action is required.,STARTUP,11
2026-09-11 13:43:51.230,spid23s,"SQL Trace ID 1 was started by login ""sa"".",STARTUP,11
2026-09-11 13:43:51.270,spid23s,Server name is 'fadf03e4e65e'. This is an informational message only. No user action is required.,INFO,11
2026-09-11 13:43:51.320,spid26s,Clearing tempdb database.,INFO,11
2026-09-11 13:43:51.320,spid53s,Always On: The availability replica manager is starting. This is an informational message only. No user action is required.,STARTUP,11
2026-09-11 13:43:51.320,spid56s,"[4]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,11
2026-09-11 13:43:51.320,spid57s,"[5]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,11
2026-09-11 13:43:51.330,spid53s,Always On: The availability replica manager is waiting for the instance of SQL Server to allow client connections. This is an informational message only. No user action is required.,INFO,11
2026-09-11 13:43:51.330,spid56s,Starting up database 'msdb'.,STARTUP,11
2026-09-11 13:43:51.330,spid57s,Starting up database 'SteelNort'.,STARTUP,11
2026-09-11 13:43:51.340,spid57s,RemoveStaleDbEntries: Cleanup of stale DB entries called for database ID: [5],INFO,11
2026-09-11 13:43:51.340,spid57s,RemoveStaleDbEntries: Cleanup of stale DB entries skipped because master db is not memory optimized. DbId: 5.,INFO,11
2026-09-11 13:43:51.440,spid57s,Parallel redo is started for database 'SteelNort' with worker pool size [3].,STARTUP,11
2026-09-11 13:43:51.520,spid23s,Recovery is writing a checkpoint in database 'msdb' (4). This is an informational message only. No user action is required.,STARTUP,11
2026-09-11 13:43:51.600,spid26s,"[2]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",INFO,11
2026-09-11 13:43:51.600,spid26s,Starting up database 'tempdb'.,STARTUP,11
2026-09-11 13:43:52.540,spid57s,Recovery of database 'SteelNort' (5) is 1% complete (approximately 93 seconds remain). Phase 2 of 3. This is an informational message only. No user action is required.,STARTUP,11
2026-09-11 13:43:52.870,spid57s,20399 transactions rolled forward in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,11
2026-09-11 13:43:52.910,spid26s,The tempdb database has 8 data file(s).,INFO,11
2026-09-11 13:43:52.930,spid34s,The Service Broker endpoint is in disabled or stopped state.,INFO,11
2026-09-11 13:43:52.930,spid34s,The Database Mirroring endpoint is in disabled or stopped state.,INFO,11
2026-09-11 13:43:52.940,spid57s,0 transactions rolled back in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO,11
2026-09-11 13:43:52.940,spid57s,"Recovery completed for database SteelNort (database ID 5) in 2 second(s) (analysis 1094 ms, redo 337 ms, undo 33 ms [system undo 0 ms, regular undo 0 ms].) ADR-enabled=0, Is primary=1, OL-Enabled=0. This is an informational message only. No user action is required.",STARTUP,11
2026-09-11 13:43:52.950,spid34s,Service Broker manager has started.,STARTUP,11
2026-09-11 13:43:52.950,spid57s,Parallel redo is shutdown for database 'SteelNort' with worker pool size [3].,INFO,11
2026-09-11 13:43:52.960,spid23s,Recovery is complete. This is an informational message only. No user action is required.,STARTUP,11
2026-09-11 13:48:25.720,spid71,Attempting to load library 'xpstar.dll' into memory. This is an informational message only. No user action is required.,INFO,11
2026-09-11 13:48:25.790,spid71,Using 'xpstar.dll' version '2022.160.4265' to execute extended stored procedure 'xp_readerrorlog'. This is an informational message only; no user action is required.,ERROR,11
2026-09-11 13:48:43.020,spid24s,Using 'dbghelp.dll' version '4.0.5',INFO,11
2026-09-11 13:50:45.220,spid92,Attempting to load library 'xplog70.dll' into memory. This is an informational message only. No user action is required.,INFO,11
2026-09-11 13:50:45.240,spid92,Using 'xplog70.dll' version '2022.160.4265' to execute extended stored procedure 'xp_msver'. This is an informational message only; no user action is required.,INFO,11
2026-09-11 08:02:29.680,Server,Microsoft SQL Server 2022 (RTM-CU26) (KB5093420) - 16.0.4265.3 (X64) Jul 7 2026 14:37:25 Copyright (C) 2022 Microsoft Corporation Developer Edition (64-bit) on Linux (Ubuntu 22.04.5 LTS) <X64>,INFO,6
2026-09-11 08:02:29.680,Server,UTC adjustment: 0:00,INFO,6
2026-09-11 08:02:29.680,Server,(c) Microsoft Corporation.,INFO,6
2026-09-11 08:02:29.690,Server,All rights reserved.,INFO,6
2026-09-11 08:02:29.700,Server,Server process ID is 452.,INFO,6
2026-09-11 08:02:29.700,Server,Logging SQL Server messages in file '/var/opt/mssql/log/errorlog'.,ERROR,6
2026-09-11 08:02:29.700,Server,Registry startup parameters: -d /var/opt/mssql/data/master.mdf -l /var/opt/mssql/data/mastlog.ldf -e /var/opt/mssql/log/errorlog,ERROR,6
2026-09-11 08:02:29.720,Server,"SQL Server detected 1 sockets with 3 cores per socket and 6 logical processors per socket, 6 total logical processors; using 6 logical processors based on SQL Server licensing. This is an informational message; no user action is required.",INFO,6
2026-09-11 08:02:29.720,Server,SQL Server is starting at normal priority base (=7). This is an informational message only. No user action is required.,STARTUP,6
2026-09-11 08:02:29.730,Server,"Detected 3916 MB of RAM, 2314 MB of available memory, 2314 MB of available page file. This is an informational message; no user action is required.",INFO,6
2026-09-11 08:02:29.740,Server,Using conventional memory in the memory manager.,INFO,6
2026-09-11 08:02:29.740,Server,Detected pause instruction latency: 140 cycles.,PERFORMANCE,6
2026-09-11 08:02:29.740,Server,"SQL Server detected the following NUMA node configuration (NUMA Node number 0, Processor Group number 0, CPU Mask 0x000000000000003f).",CONFIGURATION,6
2026-09-11 08:02:29.750,Server,Page exclusion bitmap is enabled.,INFO,6
2026-09-11 08:02:29.850,Server,Buffer pool extension is not supported on Linux platform.,INFO,6
2026-09-11 08:02:29.870,Server,Buffer Pool: Allocating 4194304 bytes for 361957 hashPages.,INFO,6
2026-09-11 08:02:30.290,Server,Buffer pool extension is already disabled. No action is necessary.,INFO,6
2026-09-11 08:02:31.290,Server,Installing Client TLS certificates to the store.,INFO,6
2026-09-11 08:02:31.320,Server,CPU vectorization level(s) detected: SSE SSE2 SSE3 SSSE3 SSE41 SSE42 AVX AVX2 POPCNT BMI1 BMI2 AVX512 (F CD BW DQ VL IFMA VBMI VBMI2 VNNI BITALG VPOQCNTDQ VP2INTERSECT),INFO,6
2026-09-11 08:02:31.430,Server,Successfully initialized the TLS configuration. Allowed TLS protocol versions are ['1.0 1.1 1.2']. Allowed TLS ciphers are ['ECDHE-ECDSA-AES128-GCM-SHA256:ECDHE-ECDSA-AES256-GCM-SHA384:ECDHE-RSA-AES128-GCM-SHA256:ECDHE-RSA-AES256-GCM-SHA384:ECDHE-ECDSA-AES128-SHA256:ECDHE-ECDSA-AES256-SHA384:ECDHE-ECDSA-AES256-SHA:ECDHE-ECDSA-AES128-SHA:AES256-GCM-SHA384:AES128-GCM-SHA256:AES256-SHA256:AES128-SHA256:AES256-SHA:AES128-SHA:!DHE-RSA-AES256-GCM-SHA384:!DHE-RSA-AES128-GCM-SHA256:!DHE-RSA-AES256-SHA:!DHE-RSA-AES128-SHA'].,CONFIGURATION,6
2026-09-11 08:02:31.470,Server,"Query Store settings initialized with enabled = 1,",CONFIGURATION,6
2026-09-11 08:02:31.500,Server,The maximum number of dedicated administrator connections for this instance is '1',INFO,6
2026-09-11 08:02:31.510,Server,Node configuration: node 0: CPU mask: 0x000000000000003f:0 Active CPU mask: 0x000000000000003f:0. This message provides a description of the NUMA configuration for this computer. This is an informational message only. No user action is required.,CONFIGURATION,6
2026-09-11 08:02:31.530,Server,Using dynamic lock allocation. Initial allocation of 2500 Lock blocks and 5000 Lock Owner blocks per node. This is an informational message only. No user action is required.,INFO,6
2026-09-11 08:02:31.590,Server,In-Memory OLTP initialized on lowend machine.,INFO,6
2026-09-11 08:02:31.640,Server,CLR version v4.0.30319 loaded.,INFO,6
2026-09-11 08:02:31.710,Server,[INFO] Created Extended Events session 'hkenginexesession',INFO,6
2026-09-11 08:02:31.720,Server,Database Instant File Initialization: enabled. For security and performance considerations see the topic 'Database Instant File Initialization' in SQL Server Books Online. This is an informational message only. No user action is required.,PERFORMANCE,6
2026-09-11 08:02:31.750,Server,Total Log Writer threads: 2. This is an informational message; no user action is required.,INFO,6
